"icd9cm","icd10cm","flags","approximate","no_map","combination","scenario","choice_list"
"0404","019540Z","10000",1,0,0,0,0
"0404","01PY07Z","10000",1,0,0,0,0
"0404","009S30Z","10000",1,0,0,0,0
"0404","01C00ZZ","10000",1,0,0,0,0
"0404","009J40Z","10000",1,0,0,0,0
"0404","009M00Z","10000",1,0,0,0,0
"0404","01C64ZZ","10000",1,0,0,0,0
"0404","00CL3ZZ","10000",1,0,0,0,0
"0404","019C3ZZ","10000",1,0,0,0,0
"0404","009Q3ZZ","10000",1,0,0,0,0
"0404","01C84ZZ","10000",1,0,0,0,0
"0404","00HE43Z","10000",1,0,0,0,0
"0404","00CK4ZZ","10000",1,0,0,0,0
"0404","01CH3ZZ","10000",1,0,0,0,0
"0404","009L0ZZ","10000",1,0,0,0,0
"0404","019B00Z","10000",1,0,0,0,0
"0404","019B30Z","10000",1,0,0,0,0
"0404","01C33ZZ","10000",1,0,0,0,0
"0404","01WY37Z","10000",1,0,0,0,0
"0404","019C00Z","10000",1,0,0,0,0
"0404","019A4ZZ","10000",1,0,0,0,0
"0404","009H00Z","10000",1,0,0,0,0
"0404","009J3ZZ","10000",1,0,0,0,0
"0404","009R3ZZ","10000",1,0,0,0,0
"0404","01CA0ZZ","10000",1,0,0,0,0
"0404","01964ZZ","10000",1,0,0,0,0
"0404","009G40Z","10000",1,0,0,0,0
"0404","019G40Z","10000",1,0,0,0,0
"0404","01C34ZZ","10000",1,0,0,0,0
"0404","019H40Z","10000",1,0,0,0,0
"0404","01C63ZZ","10000",1,0,0,0,0
"0404","01914ZZ","10000",1,0,0,0,0
"0404","01CQ3ZZ","10000",1,0,0,0,0
"0404","00WE32Z","10000",1,0,0,0,0
"0404","019Q40Z","10000",1,0,0,0,0
"0404","00CS3ZZ","10000",1,0,0,0,0
"0404","01WY40Z","10000",1,0,0,0,0
"0404","01CD4ZZ","10000",1,0,0,0,0
"0404","01PY30Z","10000",1,0,0,0,0
"0404","019D0ZZ","10000",1,0,0,0,0
"0404","01CD0ZZ","10000",1,0,0,0,0
"0404","01C44ZZ","10000",1,0,0,0,0
"0404","009P3ZZ","10000",1,0,0,0,0
"0404","009R4ZZ","10000",1,0,0,0,0
"0404","009K4ZZ","10000",1,0,0,0,0
"0404","01C13ZZ","10000",1,0,0,0,0
"0404","00CR0ZZ","10000",1,0,0,0,0
"0404","009L3ZZ","10000",1,0,0,0,0
"0404","009G0ZZ","10000",1,0,0,0,0
"0404","019A3ZZ","10000",1,0,0,0,0
"0404","01900ZZ","10000",1,0,0,0,0
"0404","009R40Z","10000",1,0,0,0,0
"0404","01HY02Z","10000",1,0,0,0,0
"0404","01CD3ZZ","10000",1,0,0,0,0
"0404","01910ZZ","10000",1,0,0,0,0
"0404","00PE00Z","10000",1,0,0,0,0
"0404","009K30Z","10000",1,0,0,0,0
"0404","01PY00Z","10000",1,0,0,0,0
"0404","009K00Z","10000",1,0,0,0,0
"0404","00WE40Z","10000",1,0,0,0,0
"0404","01920ZZ","10000",1,0,0,0,0
"0404","009G00Z","10000",1,0,0,0,0
"0404","00WE30Z","10000",1,0,0,0,0
"0404","01CR4ZZ","10000",1,0,0,0,0
"0404","01WY3MZ","10000",1,0,0,0,0
"0404","009J4ZZ","10000",1,0,0,0,0
"0404","009R30Z","10000",1,0,0,0,0
"0404","00CP4ZZ","10000",1,0,0,0,0
"0404","00CR3ZZ","10000",1,0,0,0,0
"0404","01980ZZ","10000",1,0,0,0,0
"0404","01PY40Z","10000",1,0,0,0,0
"0404","00HE02Z","10000",1,0,0,0,0
"0404","01CG3ZZ","10000",1,0,0,0,0
"0404","01CC0ZZ","10000",1,0,0,0,0
"0404","00CK3ZZ","10000",1,0,0,0,0
"0404","009M4ZZ","10000",1,0,0,0,0
"0404","00CP0ZZ","10000",1,0,0,0,0
"0404","00WE33Z","10000",1,0,0,0,0
"0404","019G3ZZ","10000",1,0,0,0,0
"0404","01PY37Z","10000",1,0,0,0,0
"0404","00CS0ZZ","10000",1,0,0,0,0
"0404","01CF0ZZ","10000",1,0,0,0,0
"0404","01CH4ZZ","10000",1,0,0,0,0
"0404","01CQ4ZZ","10000",1,0,0,0,0
"0404","019500Z","10000",1,0,0,0,0
"0404","01PY32Z","10000",1,0,0,0,0
"0404","00PE03Z","10000",1,0,0,0,0
"0404","009S3ZZ","10000",1,0,0,0,0
"0404","00WE4MZ","10000",1,0,0,0,0
"0404","00WE0MZ","10000",1,0,0,0,0
"0404","019D3ZZ","10000",1,0,0,0,0
"0404","009J30Z","10000",1,0,0,0,0
"0404","009M40Z","10000",1,0,0,0,0
"0404","01C30ZZ","10000",1,0,0,0,0
"0404","009Q40Z","10000",1,0,0,0,0
"0404","019830Z","10000",1,0,0,0,0
"0404","00HE32Z","10000",1,0,0,0,0
"0404","009L30Z","10000",1,0,0,0,0
"0404","009M30Z","10000",1,0,0,0,0
"0404","01940ZZ","10000",1,0,0,0,0
"0404","00CN0ZZ","10000",1,0,0,0,0
"0404","00CR4ZZ","10000",1,0,0,0,0
"0404","01CR3ZZ","10000",1,0,0,0,0
"0404","019G30Z","10000",1,0,0,0,0
"0404","009F4ZZ","10000",1,0,0,0,0
"0404","00CM0ZZ","10000",1,0,0,0,0
"0404","01C60ZZ","10000",1,0,0,0,0
"0404","01WY0MZ","10000",1,0,0,0,0
"0404","019R00Z","10000",1,0,0,0,0
"0404","01924ZZ","10000",1,0,0,0,0
"0404","019G0ZZ","10000",1,0,0,0,0
"0404","00PE42Z","10000",1,0,0,0,0
"0404","019B40Z","10000",1,0,0,0,0
"0404","019Q0ZZ","10000",1,0,0,0,0
"0404","01CF3ZZ","10000",1,0,0,0,0
"0404","01C10ZZ","10000",1,0,0,0,0
"0404","019C30Z","10000",1,0,0,0,0
"0404","019F3ZZ","10000",1,0,0,0,0
"0404","00WE02Z","10000",1,0,0,0,0
"0404","019640Z","10000",1,0,0,0,0
"0404","019F4ZZ","10000",1,0,0,0,0
"0404","01C53ZZ","10000",1,0,0,0,0
"0404","01CG0ZZ","10000",1,0,0,0,0
"0404","019D30Z","10000",1,0,0,0,0
"0404","019530Z","10000",1,0,0,0,0
"0404","01944ZZ","10000",1,0,0,0,0
"0404","00PE33Z","10000",1,0,0,0,0
"0404","019F00Z","10000",1,0,0,0,0
"0404","009P40Z","10000",1,0,0,0,0
"0404","019230Z","10000",1,0,0,0,0
"0404","019G4ZZ","10000",1,0,0,0,0
"0404","00WE00Z","10000",1,0,0,0,0
"0404","009N0ZZ","10000",1,0,0,0,0
"0404","01934ZZ","10000",1,0,0,0,0
"0404","019940Z","10000",1,0,0,0,0
"0404","00HE42Z","10000",1,0,0,0,0
"0404","009H4ZZ","10000",1,0,0,0,0
"0404","01983ZZ","10000",1,0,0,0,0
"0404","01C04ZZ","10000",1,0,0,0,0
"0404","01CF4ZZ","10000",1,0,0,0,0
"0404","019R4ZZ","10000",1,0,0,0,0
"0404","01C24ZZ","10000",1,0,0,0,0
"0404","009L00Z","10000",1,0,0,0,0
"0404","009N40Z","10000",1,0,0,0,0
"0404","00CK0ZZ","10000",1,0,0,0,0
"0404","019900Z","10000",1,0,0,0,0
"0404","019B3ZZ","10000",1,0,0,0,0
"0404","01CA4ZZ","10000",1,0,0,0,0
"0404","01903ZZ","10000",1,0,0,0,0
"0404","01PY02Z","10000",1,0,0,0,0
"0404","00HE33Z","10000",1,0,0,0,0
"0404","00CN3ZZ","10000",1,0,0,0,0
"0404","009P0ZZ","10000",1,0,0,0,0
"0404","01C80ZZ","10000",1,0,0,0,0
"0404","01CH0ZZ","10000",1,0,0,0,0
"0404","009N30Z","10000",1,0,0,0,0
"0404","019F0ZZ","10000",1,0,0,0,0
"0404","01WY4MZ","10000",1,0,0,0,0
"0404","019G00Z","10000",1,0,0,0,0
"0404","01CR0ZZ","10000",1,0,0,0,0
"0404","009F30Z","10000",1,0,0,0,0
"0404","009S0ZZ","10000",1,0,0,0,0
"0404","00HE03Z","10000",1,0,0,0,0
"0404","009F0ZZ","10000",1,0,0,0,0
"0404","01HY32Z","10000",1,0,0,0,0
"0404","009Q0ZZ","10000",1,0,0,0,0
"0404","019C4ZZ","10000",1,0,0,0,0
"0404","01PY47Z","10000",1,0,0,0,0
"0404","019430Z","10000",1,0,0,0,0
"0404","009P4ZZ","10000",1,0,0,0,0
"0404","01CG4ZZ","10000",1,0,0,0,0
"0404","019D4ZZ","10000",1,0,0,0,0
"0404","01CB3ZZ","10000",1,0,0,0,0
"0404","009M3ZZ","10000",1,0,0,0,0
"0404","00PE30Z","10000",1,0,0,0,0
"0404","009L4ZZ","10000",1,0,0,0,0
"0404","00PE37Z","10000",1,0,0,0,0
"0404","009S4ZZ","10000",1,0,0,0,0
"0404","019400Z","10000",1,0,0,0,0
"0404","019A00Z","10000",1,0,0,0,0
"0404","009K3ZZ","10000",1,0,0,0,0
"0404","01950ZZ","10000",1,0,0,0,0
"0404","019R40Z","10000",1,0,0,0,0
"0404","00WE43Z","10000",1,0,0,0,0
"0404","019330Z","10000",1,0,0,0,0
"0404","019Q30Z","10000",1,0,0,0,0
"0404","01930ZZ","10000",1,0,0,0,0
"0404","00PE47Z","10000",1,0,0,0,0
"0404","019340Z","10000",1,0,0,0,0
"0404","00PE32Z","10000",1,0,0,0,0
"0404","01WY02Z","10000",1,0,0,0,0
"0404","019800Z","10000",1,0,0,0,0
"0404","009N00Z","10000",1,0,0,0,0
"0404","00CJ4ZZ","10000",1,0,0,0,0
"0404","019930Z","10000",1,0,0,0,0
"0404","01C40ZZ","10000",1,0,0,0,0
"0404","01984ZZ","10000",1,0,0,0,0
"0404","009N3ZZ","10000",1,0,0,0,0
"0404","009K40Z","10000",1,0,0,0,0
"0404","01933ZZ","10000",1,0,0,0,0
"0404","009R0ZZ","10000",1,0,0,0,0
"0404","019040Z","10000",1,0,0,0,0
"0404","01954ZZ","10000",1,0,0,0,0
"0404","01C83ZZ","10000",1,0,0,0,0
"0404","00CH4ZZ","10000",1,0,0,0,0
"0404","019240Z","10000",1,0,0,0,0
"0404","00WE37Z","10000",1,0,0,0,0
"0404","019030Z","10000",1,0,0,0,0
"0404","009G3ZZ","10000",1,0,0,0,0
"0404","009N4ZZ","10000",1,0,0,0,0
"0404","019840Z","10000",1,0,0,0,0
"0404","00CF3ZZ","10000",1,0,0,0,0
"0404","01993ZZ","10000",1,0,0,0,0
"0404","01CB4ZZ","10000",1,0,0,0,0
"0404","00PE07Z","10000",1,0,0,0,0
"0404","01CC3ZZ","10000",1,0,0,0,0
"0404","00CJ0ZZ","10000",1,0,0,0,0
"0404","01963ZZ","10000",1,0,0,0,0
"0404","009P30Z","10000",1,0,0,0,0
"0404","009J0ZZ","10000",1,0,0,0,0
"0404","01PY42Z","10000",1,0,0,0,0
"0404","01CB0ZZ","10000",1,0,0,0,0
"0404","019Q00Z","10000",1,0,0,0,0
"0404","019A40Z","10000",1,0,0,0,0
"0404","01WY00Z","10000",1,0,0,0,0
"0404","009J00Z","10000",1,0,0,0,0
"0404","019630Z","10000",1,0,0,0,0
"0404","019Q4ZZ","10000",1,0,0,0,0
"0404","01CQ0ZZ","10000",1,0,0,0,0
"0404","01904ZZ","10000",1,0,0,0,0
"0404","01C03ZZ","10000",1,0,0,0,0
"0404","009L40Z","10000",1,0,0,0,0
"0404","009H0ZZ","10000",1,0,0,0,0
"0404","01C93ZZ","10000",1,0,0,0,0
"0404","009G30Z","10000",1,0,0,0,0
"0404","00CL4ZZ","10000",1,0,0,0,0
"0404","00WE03Z","10000",1,0,0,0,0
"0404","00CQ4ZZ","10000",1,0,0,0,0
"0404","019C0ZZ","10000",1,0,0,0,0
"0404","00CH0ZZ","10000",1,0,0,0,0
"0404","00CP3ZZ","10000",1,0,0,0,0
"0404","019140Z","10000",1,0,0,0,0
"0404","00PE02Z","10000",1,0,0,0,0
"0404","00WE07Z","10000",1,0,0,0,0
"0404","00CQ3ZZ","10000",1,0,0,0,0
"0404","019440Z","10000",1,0,0,0,0
"0404","01943ZZ","10000",1,0,0,0,0
"0404","00CG3ZZ","10000",1,0,0,0,0
"0404","019B0ZZ","10000",1,0,0,0,0
"0404","009K0ZZ","10000",1,0,0,0,0
"0404","01C50ZZ","10000",1,0,0,0,0
"0404","01WY32Z","10000",1,0,0,0,0
"0404","009S00Z","10000",1,0,0,0,0
"0404","01C23ZZ","10000",1,0,0,0,0
"0404","00CM4ZZ","10000",1,0,0,0,0
"0404","00CF0ZZ","10000",1,0,0,0,0
"0404","019300Z","10000",1,0,0,0,0
"0404","019C40Z","10000",1,0,0,0,0
"0404","009P00Z","10000",1,0,0,0,0
"0404","01WY42Z","10000",1,0,0,0,0
"0404","019130Z","10000",1,0,0,0,0
"0404","019F30Z","10000",1,0,0,0,0
"0404","00CJ3ZZ","10000",1,0,0,0,0
"0404","019A30Z","10000",1,0,0,0,0
"0404","019D40Z","10000",1,0,0,0,0
"0404","009M0ZZ","10000",1,0,0,0,0
"04041","A4851","00000",0,0,0,0,0
"04042","A4852","00000",0,0,0,0,0
"0405","00BK4ZZ","10000",1,0,0,0,0
"0405","00BK0ZZ","10000",1,0,0,0,0
"0405","00BK3ZZ","10000",1,0,0,0,0
"0406","01BQ4ZZ","10000",1,0,0,0,0
"0406","01B80ZZ","10000",1,0,0,0,0
"0406","01B13ZZ","10000",1,0,0,0,0
"0406","01B50ZZ","10000",1,0,0,0,0
"0406","00BQ0ZZ","10000",1,0,0,0,0
"0406","01BG4ZZ","10000",1,0,0,0,0
"0406","00BJ3ZZ","10000",1,0,0,0,0
"0406","01B30ZZ","10000",1,0,0,0,0
"0406","01B04ZZ","10000",1,0,0,0,0
"0406","00BQ4ZZ","10000",1,0,0,0,0
"0406","01B83ZZ","10000",1,0,0,0,0
"0406","00BL3ZZ","10000",1,0,0,0,0
"0406","01B33ZZ","10000",1,0,0,0,0
"0406","00BR4ZZ","10000",1,0,0,0,0
"0406","01B60ZZ","10000",1,0,0,0,0
"0406","00BF4ZZ","10000",1,0,0,0,0
"0406","00BH4ZZ","10000",1,0,0,0,0
"0406","01B20ZZ","10000",1,0,0,0,0
"0406","00BJ0ZZ","10000",1,0,0,0,0
"0406","00BR0ZZ","10000",1,0,0,0,0
"0406","00BF3ZZ","10000",1,0,0,0,0
"0406","01BF3ZZ","10000",1,0,0,0,0
"0406","01BD4ZZ","10000",1,0,0,0,0
"0406","01B34ZZ","10000",1,0,0,0,0
"0406","01BC3ZZ","10000",1,0,0,0,0
"0406","01BA3ZZ","10000",1,0,0,0,0
"0406","01BF4ZZ","10000",1,0,0,0,0
"0406","01BB4ZZ","10000",1,0,0,0,0
"0406","00BM0ZZ","10000",1,0,0,0,0
"0406","01BB0ZZ","10000",1,0,0,0,0
"0406","01B53ZZ","10000",1,0,0,0,0
"0406","01BD0ZZ","10000",1,0,0,0,0
"0406","01BQ3ZZ","10000",1,0,0,0,0
"0406","01BA0ZZ","10000",1,0,0,0,0
"0406","01BC0ZZ","10000",1,0,0,0,0
"0406","00BS3ZZ","10000",1,0,0,0,0
"0406","00BQ3ZZ","10000",1,0,0,0,0
"0406","00BH3ZZ","10000",1,0,0,0,0
"0406","01B63ZZ","10000",1,0,0,0,0
"0406","01B10ZZ","10000",1,0,0,0,0
"0406","01B90ZZ","10000",1,0,0,0,0
"0406","00BG3ZZ","10000",1,0,0,0,0
"0406","00BM3ZZ","10000",1,0,0,0,0
"0406","01BA4ZZ","10000",1,0,0,0,0
"0406","00BF0ZZ","10000",1,0,0,0,0
"0406","01BG3ZZ","10000",1,0,0,0,0
"0406","00BR3ZZ","10000",1,0,0,0,0
"0406","00BH0ZZ","10000",1,0,0,0,0
"0406","01BH3ZZ","10000",1,0,0,0,0
"0406","01BD3ZZ","10000",1,0,0,0,0
"0406","01B44ZZ","10000",1,0,0,0,0
"0406","00BG4ZZ","10000",1,0,0,0,0
"0406","01BG0ZZ","10000",1,0,0,0,0
"0406","01B94ZZ","10000",1,0,0,0,0
"0406","01B24ZZ","10000",1,0,0,0,0
"0406","01B64ZZ","10000",1,0,0,0,0
"0406","01B23ZZ","10000",1,0,0,0,0
"0406","01B03ZZ","10000",1,0,0,0,0
"0406","01BB3ZZ","10000",1,0,0,0,0
"0406","00BG0ZZ","10000",1,0,0,0,0
"0406","01B93ZZ","10000",1,0,0,0,0
"0406","00BJ4ZZ","10000",1,0,0,0,0
"0406","01BH4ZZ","10000",1,0,0,0,0
"0406","01B00ZZ","10000",1,0,0,0,0
"0406","00BM4ZZ","10000",1,0,0,0,0
"0406","00BS0ZZ","10000",1,0,0,0,0
"0406","00BS4ZZ","10000",1,0,0,0,0
"0406","01B84ZZ","10000",1,0,0,0,0
"0406","01B54ZZ","10000",1,0,0,0,0
"0406","01BQ0ZZ","10000",1,0,0,0,0
"0406","01BC4ZZ","10000",1,0,0,0,0
"0406","01BF0ZZ","10000",1,0,0,0,0
"0406","01B40ZZ","10000",1,0,0,0,0
"0406","01BH0ZZ","10000",1,0,0,0,0
"0406","01B43ZZ","10000",1,0,0,0,0
"0406","00BL0ZZ","10000",1,0,0,0,0
"0406","00BP0ZZ","10000",1,0,0,0,0
"0406","01B14ZZ","10000",1,0,0,0,0
"0406","00BL4ZZ","10000",1,0,0,0,0
"0406","00BP4ZZ","10000",1,0,0,0,0
"0406","00BP3ZZ","10000",1,0,0,0,0
"0407","00DM0ZZ","10000",1,0,0,0,0
"0407","01DR4ZZ","10000",1,0,0,0,0
"0407","00BS0ZZ","10000",1,0,0,0,0
"0407","01B90ZZ","10000",1,0,0,0,0
"0407","01D43ZZ","10000",1,0,0,0,0
"0407","01B93ZZ","10000",1,0,0,0,0
"0407","00DR3ZZ","10000",1,0,0,0,0
"0407","01B23ZZ","10000",1,0,0,0,0
"0407","01DB3ZZ","10000",1,0,0,0,0
"0407","01B94ZZ","10000",1,0,0,0,0
"0407","00DG4ZZ","10000",1,0,0,0,0
"0407","01D33ZZ","10000",1,0,0,0,0
"0407","01D04ZZ","10000",1,0,0,0,0
"0407","01D94ZZ","10000",1,0,0,0,0
"0407","01BB3ZZ","10000",1,0,0,0,0
"0407","01B00ZZ","10000",1,0,0,0,0
"0407","00BP0ZZ","10000",1,0,0,0,0
"0407","00BP3ZZ","10000",1,0,0,0,0
"0407","00DQ0ZZ","10000",1,0,0,0,0
"0407","01BF3ZZ","10000",1,0,0,0,0
"0407","00DP0ZZ","10000",1,0,0,0,0
"0407","01BR4ZZ","10000",1,0,0,0,0
"0407","00DP3ZZ","10000",1,0,0,0,0
"0407","00DF3ZZ","10000",1,0,0,0,0
"0407","01D53ZZ","10000",1,0,0,0,0
"0407","00BS3ZZ","10000",1,0,0,0,0
"0407","00BF0ZZ","10000",1,0,0,0,0
"0407","01DQ3ZZ","10000",1,0,0,0,0
"0407","00DN4ZZ","10000",1,0,0,0,0
"0407","01DC3ZZ","10000",1,0,0,0,0
"0407","01D93ZZ","10000",1,0,0,0,0
"0407","01B14ZZ","10000",1,0,0,0,0
"0407","01B04ZZ","10000",1,0,0,0,0
"0407","01BR3ZZ","10000",1,0,0,0,0
"0407","01DR0ZZ","10000",1,0,0,0,0
"0407","00BG3ZZ","10000",1,0,0,0,0
"0407","01BB4ZZ","10000",1,0,0,0,0
"0407","00DF0ZZ","10000",1,0,0,0,0
"0407","01B43ZZ","10000",1,0,0,0,0
"0407","01BG3ZZ","10000",1,0,0,0,0
"0407","01DH3ZZ","10000",1,0,0,0,0
"0407","01D50ZZ","10000",1,0,0,0,0
"0407","00DL4ZZ","10000",1,0,0,0,0
"0407","00BJ4ZZ","10000",1,0,0,0,0
"0407","01D13ZZ","10000",1,0,0,0,0
"0407","01DA3ZZ","10000",1,0,0,0,0
"0407","00DQ4ZZ","10000",1,0,0,0,0
"0407","01DF0ZZ","10000",1,0,0,0,0
"0407","01B50ZZ","10000",1,0,0,0,0
"0407","01BC3ZZ","10000",1,0,0,0,0
"0407","01DB0ZZ","10000",1,0,0,0,0
"0407","00BJ0ZZ","10000",1,0,0,0,0
"0407","00DH0ZZ","10000",1,0,0,0,0
"0407","01D03ZZ","10000",1,0,0,0,0
"0407","00DR0ZZ","10000",1,0,0,0,0
"0407","00BK0ZZ","10000",1,0,0,0,0
"0407","01DC4ZZ","10000",1,0,0,0,0
"0407","00DS4ZZ","10000",1,0,0,0,0
"0407","00BM4ZZ","10000",1,0,0,0,0
"0407","01D83ZZ","10000",1,0,0,0,0
"0407","01DH0ZZ","10000",1,0,0,0,0
"0407","01B84ZZ","10000",1,0,0,0,0
"0407","00DK4ZZ","10000",1,0,0,0,0
"0407","01D64ZZ","10000",1,0,0,0,0
"0407","01BB0ZZ","10000",1,0,0,0,0
"0407","00DK0ZZ","10000",1,0,0,0,0
"0407","00BG4ZZ","10000",1,0,0,0,0
"0407","01DA0ZZ","10000",1,0,0,0,0
"0407","01BH0ZZ","10000",1,0,0,0,0
"0407","01D80ZZ","10000",1,0,0,0,0
"0407","01D34ZZ","10000",1,0,0,0,0
"0407","01B30ZZ","10000",1,0,0,0,0
"0407","01B83ZZ","10000",1,0,0,0,0
"0407","01DG4ZZ","10000",1,0,0,0,0
"0407","01B24ZZ","10000",1,0,0,0,0
"0407","00DR4ZZ","10000",1,0,0,0,0
"0407","00BH3ZZ","10000",1,0,0,0,0
"0407","00DN3ZZ","10000",1,0,0,0,0
"0407","01DG3ZZ","10000",1,0,0,0,0
"0407","00DG0ZZ","10000",1,0,0,0,0
"0407","01DC0ZZ","10000",1,0,0,0,0
"0407","01B60ZZ","10000",1,0,0,0,0
"0407","00DH3ZZ","10000",1,0,0,0,0
"0407","01D44ZZ","10000",1,0,0,0,0
"0407","01DA4ZZ","10000",1,0,0,0,0
"0407","01BA3ZZ","10000",1,0,0,0,0
"0407","01DD0ZZ","10000",1,0,0,0,0
"0407","01B03ZZ","10000",1,0,0,0,0
"0407","01DG0ZZ","10000",1,0,0,0,0
"0407","01B64ZZ","10000",1,0,0,0,0
"0407","01D40ZZ","10000",1,0,0,0,0
"0407","01B34ZZ","10000",1,0,0,0,0
"0407","01D24ZZ","10000",1,0,0,0,0
"0407","00DF4ZZ","10000",1,0,0,0,0
"0407","01BQ3ZZ","10000",1,0,0,0,0
"0407","00DM3ZZ","10000",1,0,0,0,0
"0407","01D90ZZ","10000",1,0,0,0,0
"0407","00DL3ZZ","10000",1,0,0,0,0
"0407","00BK4ZZ","10000",1,0,0,0,0
"0407","01BD0ZZ","10000",1,0,0,0,0
"0407","01DR3ZZ","10000",1,0,0,0,0
"0407","00DN0ZZ","10000",1,0,0,0,0
"0407","01B33ZZ","10000",1,0,0,0,0
"0407","01BG4ZZ","10000",1,0,0,0,0
"0407","00BH4ZZ","10000",1,0,0,0,0
"0407","01D30ZZ","10000",1,0,0,0,0
"0407","01BF0ZZ","10000",1,0,0,0,0
"0407","00DK3ZZ","10000",1,0,0,0,0
"0407","01BQ0ZZ","10000",1,0,0,0,0
"0407","00BP4ZZ","10000",1,0,0,0,0
"0407","00BS4ZZ","10000",1,0,0,0,0
"0407","01DB4ZZ","10000",1,0,0,0,0
"0407","00BH0ZZ","10000",1,0,0,0,0
"0407","00BL0ZZ","10000",1,0,0,0,0
"0407","01BC4ZZ","10000",1,0,0,0,0
"0407","00DJ3ZZ","10000",1,0,0,0,0
"0407","01B53ZZ","10000",1,0,0,0,0
"0407","00BF4ZZ","10000",1,0,0,0,0
"0407","01BH3ZZ","10000",1,0,0,0,0
"0407","01BH4ZZ","10000",1,0,0,0,0
"0407","01DQ0ZZ","10000",1,0,0,0,0
"0407","01BD4ZZ","10000",1,0,0,0,0
"0407","00BJ3ZZ","10000",1,0,0,0,0
"0407","01DD4ZZ","10000",1,0,0,0,0
"0407","01D63ZZ","10000",1,0,0,0,0
"0407","00BG0ZZ","10000",1,0,0,0,0
"0407","01DD3ZZ","10000",1,0,0,0,0
"0407","00DL0ZZ","10000",1,0,0,0,0
"0407","01D60ZZ","10000",1,0,0,0,0
"0407","00DJ0ZZ","10000",1,0,0,0,0
"0407","00BQ4ZZ","10000",1,0,0,0,0
"0407","01BR0ZZ","10000",1,0,0,0,0
"0407","01D84ZZ","10000",1,0,0,0,0
"0407","01D23ZZ","10000",1,0,0,0,0
"0407","01DQ4ZZ","10000",1,0,0,0,0
"0407","01B63ZZ","10000",1,0,0,0,0
"0407","00BL3ZZ","10000",1,0,0,0,0
"0407","01D20ZZ","10000",1,0,0,0,0
"0407","01B54ZZ","10000",1,0,0,0,0
"0407","01B10ZZ","10000",1,0,0,0,0
"0407","00BM3ZZ","10000",1,0,0,0,0
"0407","00BF3ZZ","10000",1,0,0,0,0
"0407","00DQ3ZZ","10000",1,0,0,0,0
"0407","01B44ZZ","10000",1,0,0,0,0
"0407","01DH4ZZ","10000",1,0,0,0,0
"0407","00DM4ZZ","10000",1,0,0,0,0
"0407","00DS3ZZ","10000",1,0,0,0,0
"0407","01BG0ZZ","10000",1,0,0,0,0
"0407","01B13ZZ","10000",1,0,0,0,0
"0407","00BK3ZZ","10000",1,0,0,0,0
"0407","01D14ZZ","10000",1,0,0,0,0
"0407","00BL4ZZ","10000",1,0,0,0,0
"0407","01BD3ZZ","10000",1,0,0,0,0
"0407","01DF4ZZ","10000",1,0,0,0,0
"0407","01D10ZZ","10000",1,0,0,0,0
"0407","00BN3ZZ","10000",1,0,0,0,0
"0407","01B40ZZ","10000",1,0,0,0,0
"0407","00BR3ZZ","10000",1,0,0,0,0
"0407","00BN4ZZ","10000",1,0,0,0,0
"0407","00DH4ZZ","10000",1,0,0,0,0
"0407","01BF4ZZ","10000",1,0,0,0,0
"0407","01B80ZZ","10000",1,0,0,0,0
"0407","01D54ZZ","10000",1,0,0,0,0
"0407","01BA4ZZ","10000",1,0,0,0,0
"0407","01BA0ZZ","10000",1,0,0,0,0
"0407","00BR0ZZ","10000",1,0,0,0,0
"0407","00DJ4ZZ","10000",1,0,0,0,0
"0407","00BQ3ZZ","10000",1,0,0,0,0
"0407","01BC0ZZ","10000",1,0,0,0,0
"0407","00DG3ZZ","10000",1,0,0,0,0
"0407","00DS0ZZ","10000",1,0,0,0,0
"0407","01B20ZZ","10000",1,0,0,0,0
"0407","00DP4ZZ","10000",1,0,0,0,0
"0407","00BQ0ZZ","10000",1,0,0,0,0
"0407","00BM0ZZ","10000",1,0,0,0,0
"0407","01DF3ZZ","10000",1,0,0,0,0
"0407","00BR4ZZ","10000",1,0,0,0,0
"0407","01D00ZZ","10000",1,0,0,0,0
"0407","01BQ4ZZ","10000",1,0,0,0,0
"04081","M60009","10000",1,0,0,0,0
"04082","A483","00000",0,0,0,0,0
"04089","A488","10000",1,0,0,0,0
"04100","B955","10000",1,0,0,0,0
"04101","B950","00000",0,0,0,0,0
"04102","B951","00000",0,0,0,0,0
"04103","B954","10000",1,0,0,0,0
"04104","B952","00000",0,0,0,0,0
"04105","B954","10000",1,0,0,0,0
"04109","B954","10000",1,0,0,0,0
"0411","00BJ3ZX","10000",1,0,0,0,0
"0411","01B53ZX","10000",1,0,0,0,0
"0411","019R4ZX","10000",1,0,0,0,0
"0411","01B23ZX","10000",1,0,0,0,0
"0411","01944ZX","10000",1,0,0,0,0
"0411","01B43ZX","10000",1,0,0,0,0
"0411","019H3ZX","10000",1,0,0,0,0
"0411","01984ZX","10000",1,0,0,0,0
"0411","01BR4ZX","10000",1,0,0,0,0
"0411","019C4ZX","10000",1,0,0,0,0
"0411","01954ZX","10000",1,0,0,0,0
"0411","00BP3ZX","10000",1,0,0,0,0
"0411","00BN3ZX","10000",1,0,0,0,0
"0411","019D3ZX","10000",1,0,0,0,0
"0411","019A3ZX","10000",1,0,0,0,0
"0411","009F3ZX","10000",1,0,0,0,0
"0411","009H4ZX","10000",1,0,0,0,0
"0411","019H4ZX","10000",1,0,0,0,0
